shared once time: 0.18501639366149902s,token_num:3604, throughput: 0.558512064552814 GB/s
e2e shared once time: 0.09796762466430664s,token_num:3993, throughput: 1.1686237815022997 GB/s
e2e shared once time: 0.08727693557739258s,token_num:3632, throughput: 1.193175531554463 GB/s
e2e shared once time: 0.08792519569396973s,token_num:3667, throughput: 1.1957917542310452 GB/s
e2e shared once time: 0.07821941375732422s,token_num:2718, throughput: 0.9963063165083212 GB/s
e2e shared once time: 0.07340478897094727s,token_num:3067, throughput: 1.1979739364798723 GB/s
e2e shared once time: 0.0720210075378418s,token_num:3846, throughput: 1.531115930890856 GB/s
e2e shared once time: 0.4023423194885254s,token_num:3699, throughput: 0.26360072719873234 GB/s
e2e shared once time: 0.08631110191345215s,token_num:3676, throughput: 1.2211438582453435 GB/s
e2e shared once time: 0.042044878005981445s,token_num:3056, throughput: 2.084002526717634 GB/s
e2e shared once time: 0.10444283485412598s,token_num:4707, throughput: 1.2921815478150869 GB/s
e2e shared once time: 0.08928894996643066s,token_num:3628, throughput: 1.1650043598800122 GB/s
e2e shared once time: 0.08118867874145508s,token_num:3133, throughput: 1.1064273663827093 GB/s
e2e shared once time: 0.07336544990539551s,token_num:3482, throughput: 1.360802722926637 GB/s
e2e shared once time: 0.0953056812286377s,token_num:3751, throughput: 1.1284602409167135 GB/s
e2e shared once time: 0.09092378616333008s,token_num:3366, throughput: 1.0614378929033517 GB/s
e2e shared once time: 0.08826398849487305s,token_num:4460, throughput: 1.448802871710561 GB/s
e2e shared once time: 0.39032673835754395s,token_num:4304, throughput: 0.31615637842099403 GB/s
e2e shared once time: 0.03607606887817383s,token_num:3205, throughput: 2.547222102006688 GB/s
e2e shared once time: 0.08848881721496582s,token_num:3175, throughput: 1.0287582416075485 GB/s
e2e shared once time: 0.07265734672546387s,token_num:3716, throughput: 1.466405763515992 GB/s
e2e shared once time: 0.08517146110534668s,token_num:3867, throughput: 1.3017814014351785 GB/s
e2e shared once time: 0.0677187442779541s,token_num:4196, throughput: 1.7765791921095366 GB/s
e2e shared once time: 0.09418416023254395s,token_num:3732, throughput: 1.1361135857218843 GB/s
e2e shared once time: 0.08783912658691406s,token_num:3948, throughput: 1.2886860377419063 GB/s
e2e shared once time: 0.08608198165893555s,token_num:3615, throughput: 1.2040763700197754 GB/s
e2e shared once time: 0.07222270965576172s,token_num:3637, throughput: 1.443868064450014 GB/s
e2e shared once time: 0.3568754196166992s,token_num:3274, throughput: 0.2630389285449332 GB/s
e2e shared once time: 0.06221961975097656s,token_num:3826, throughput: 1.7630945421886515 GB/s
e2e shared once time: 0.034954071044921875s,token_num:2631, throughput: 2.1581472413628724 GB/s
e2e shared once time: 0.04796862602233887s,token_num:3748, throughput: 2.2402696285266734 GB/s
e2e shared once time: 0.06816244125366211s,token_num:4176, throughput: 1.756601873375055 GB/s
e2e shared once time: 0.07198691368103027s,token_num:3522, throughput: 1.402793630623598 GB/s
e2e shared once time: 0.05977821350097656s,token_num:3929, throughput: 1.8845040927521137 GB/s
e2e shared once time: 0.047044992446899414s,token_num:4271, throughput: 2.6029999290194556 GB/s
e2e shared once time: 0.06820058822631836s,token_num:3960, throughput: 1.6648114474206968 GB/s
e2e shared once time: 0.05972719192504883s,token_num:3627, throughput: 1.7411390130394948 GB/s
e2e shared once time: 0.39972376823425293s,token_num:3287, throughput: 0.23577498134854222 GB/s
e2e shared once time: 0.2563793659210205s,token_num:3212, throughput: 0.35921168487627186 GB/s
e2e shared once time: 0.07218456268310547s,token_num:3753, throughput: 1.490706766104504 GB/s
e2e shared once time: 0.05567312240600586s,token_num:3740, throughput: 1.9261229721944242 GB/s
e2e shared once time: 0.03430986404418945s,token_num:3402, throughput: 2.8429766983154003 GB/s
e2e shared once time: 0.03672051429748535s,token_num:3856, throughput: 3.0108301616998645 GB/s
e2e shared once time: 0.04706120491027832s,token_num:3650, throughput: 2.223759468112205 GB/s
e2e shared once time: 0.07323598861694336s,token_num:4171, throughput: 1.6329527908131807 GB/s
e2e shared once time: 0.09416937828063965s,token_num:3648, throughput: 1.110716221235835 GB/s
e2e shared once time: 0.05766034126281738s,token_num:3671, throughput: 1.8254299175970063 GB/s
e2e shared once time: 0.10197806358337402s,token_num:3732, throughput: 1.0492835443234025 GB/s
e2e shared once time: 0.3776888847351074s,token_num:3217, throughput: 0.2442164112525872 GB/s
e2e shared once time: 0.3598453998565674s,token_num:3381, throughput: 0.2693935563401389 GB/s
e2e shared once time: 0.18812084197998047s,token_num:3470, throughput: 0.528871968426485 GB/s
e2e shared once time: 0.02451038360595703s,token_num:2689, throughput: 3.145565130252052 GB/s
e2e shared once time: 0.020641088485717773s,token_num:4195, throughput: 5.8271655626700545 GB/s
e2e shared once time: 0.01396036148071289s,token_num:3255, throughput: 6.685167868248795 GB/s
e2e shared once time: 0.03510141372680664s,token_num:3556, throughput: 2.904658849171532 GB/s
e2e shared once time: 0.03663468360900879s,token_num:4062, throughput: 3.17910931736176 GB/s
e2e shared once time: 0.030591487884521484s,token_num:3619, throughput: 3.3919228901743588 GB/s
e2e shared once time: 0.01988506317138672s,token_num:3608, throughput: 5.202325741104791 GB/s
e2e shared once time: 0.05726766586303711s,token_num:3843, throughput: 1.9240612366413707 GB/s
e2e shared once time: 0.013894796371459961s,token_num:3320, throughput: 6.850840951906519 GB/s
e2e shared once time: 0.17109012603759766s,token_num:3024, throughput: 0.5067745872192908 GB/s
e2e shared once time: 0.2035384178161621s,token_num:3119, throughput: 0.43936652824319494 GB/s
e2e shared once time: 0.26087450981140137s,token_num:3306, throughput: 0.363353368899583 GB/s
e2e shared once time: 0.03216433525085449s,token_num:4333, throughput: 3.862532057045995 GB/s
e2e shared once time: 0.03338122367858887s,token_num:3219, throughput: 2.7648827043808843 GB/s
e2e shared once time: 0.004533529281616211s,token_num:3240, throughput: 20.491161351202734 GB/s
e2e shared once time: 0.0029103755950927734s,token_num:3449, throughput: 33.978338798174164 GB/s
e2e shared once time: 0.016379833221435547s,token_num:3598, throughput: 6.2981017331114675 GB/s
e2e shared once time: 0.01377725601196289s,token_num:3782, throughput: 7.870762066542346 GB/s
e2e shared once time: 0.004252433776855469s,token_num:3353, throughput: 22.60757510751648 GB/s
e2e shared once time: 0.007306575775146484s,token_num:3758, throughput: 14.746904612487894 GB/s
e2e shared once time: 0.004726409912109375s,token_num:3334, throughput: 20.225170854327683 GB/s
e2e shared once time: 0.005341053009033203s,token_num:3401, throughput: 18.2573495966203 GB/s
e2e shared once time: 0.03836393356323242s,token_num:3404, throughput: 2.5440427749447023 GB/s
e2e shared once time: 0.0059926509857177734s,token_num:4132, throughput: 19.769665258723535 GB/s
e2e shared once time: 0.002892732620239258s,token_num:2915, throughput: 28.892708373816863 GB/s
e2e shared once time: 0.0036215782165527344s,token_num:3943, throughput: 31.216693176272813 GB/s
e2e shared once time: 0.0036597251892089844s,token_num:3630, throughput: 28.439118955403256 GB/s
e2e shared once time: 0.004465818405151367s,token_num:3158, throughput: 20.275382423869736 GB/s
e2e shared once time: 0.0036842823028564453s,token_num:3039, throughput: 23.65025284095205 GB/s
e2e shared once time: 0.004996538162231445s,token_num:4744, throughput: 27.222841812390705 GB/s
e2e shared once time: 0.0035576820373535156s,token_num:3716, throughput: 29.947912961681276 GB/s
e2e shared once time: 0.003948688507080078s,token_num:3555, throughput: 25.813370646289098 GB/s
e2e shared once time: 0.19164013862609863s,token_num:3728, throughput: 0.55776006407795 GB/s
e2e shared once time: 0.01805591583251953s,token_num:4252, throughput: 6.751988939848096 GB/s
e2e shared once time: 0.02893829345703125s,token_num:4518, throughput: 4.4764248518091225 GB/s
e2e shared once time: 0.020957231521606445s,token_num:4072, throughput: 5.570983165387607 GB/s
e2e shared once time: 0.037683725357055664s,token_num:4217, throughput: 3.2085422249093427 GB/s
e2e shared once time: 0.023833036422729492s,token_num:3942, throughput: 4.742367778711084 GB/s
e2e shared once time: 0.03235673904418945s,token_num:3653, throughput: 3.2370015982438365 GB/s
e2e shared once time: 0.04211926460266113s,token_num:3095, throughput: 2.1068705932342735 GB/s
e2e shared once time: 0.038797616958618164s,token_num:4402, throughput: 3.2531416590514044 GB/s
e2e shared once time: 0.030287981033325195s,token_num:3221, throughput: 3.049147181464046 GB/s
e2e shared once time: 0.3100087642669678s,token_num:3413, throughput: 0.3156605466667672 GB/s
e2e shared once time: 0.018114328384399414s,token_num:3571, throughput: 5.6523051712024435 GB/s
e2e shared once time: 0.026389122009277344s,token_num:3540, throughput: 3.8462393695522388 GB/s
e2e shared once time: 0.01387643814086914s,token_num:2886, throughput: 5.963157919919729 GB/s
e2e shared once time: 0.02878093719482422s,token_num:3657, throughput: 3.643158083776931 GB/s
e2e shared once time: 0.034934282302856445s,token_num:3473, throughput: 2.8504337125557004 GB/s
e2e shared once time: 0.038773298263549805s,token_num:4069, throughput: 3.0089358714596717 GB/s
e2e shared once time: 0.039992570877075195s,token_num:3862, throughput: 2.768795843116805 GB/s
e2e shared once time: 0.021016597747802734s,token_num:4646, throughput: 6.338329048236505 GB/s
e2e shared once time: 0.017583370208740234s,token_num:3401, throughput: 5.545778246284583 GB/s
e2e shared once time: 0.2710256576538086s,token_num:3135, throughput: 0.3316539134269558 GB/s
e2e shared once time: 0.02081751823425293s,token_num:3567, throughput: 4.912834606371138 GB/s
e2e shared once time: 0.019934654235839844s,token_num:3141, throughput: 4.517698222128498 GB/s
e2e shared once time: 0.018147706985473633s,token_num:4186, throughput: 6.613562368847537 GB/s
e2e shared once time: 0.032022953033447266s,token_num:3869, throughput: 3.464139234259065 GB/s
e2e shared once time: 0.013045549392700195s,token_num:3253, throughput: 7.149565970153041 GB/s
e2e shared once time: 0.021604299545288086s,token_num:3463, throughput: 4.595897024657551 GB/s
e2e shared once time: 0.02061605453491211s,token_num:4221, throughput: 5.870401234875078 GB/s
e2e shared once time: 0.04831814765930176s,token_num:3801, throughput: 2.255514279405944 GB/s
e2e shared once time: 0.0422210693359375s,token_num:2963, throughput: 2.012150268484279 GB/s
e2e shared once time: 0.021006345748901367s,token_num:3924, throughput: 5.355949547097416 GB/s
e2e shared once time: 0.004570484161376953s,token_num:3116, throughput: 19.54759033079854 GB/s
e2e shared once time: 0.02962183952331543s,token_num:3324, throughput: 3.2174142299631527 GB/s
e2e shared once time: 0.0060765743255615234s,token_num:3347, throughput: 15.792645470708047 GB/s
e2e shared once time: 0.014410018920898438s,token_num:3791, throughput: 7.54305407901734 GB/s
e2e shared once time: 0.006101369857788086s,token_num:3941, throughput: 18.519833190536048 GB/s
e2e shared once time: 0.004121541976928711s,token_num:3527, throughput: 24.535997586844218 GB/s
e2e shared once time: 0.024665355682373047s,token_num:3329, throughput: 3.86976329184712 GB/s
e2e shared once time: 0.015347480773925781s,token_num:3499, throughput: 6.536794505743366 GB/s
e2e shared once time: 0.024699926376342773s,token_num:3540, throughput: 4.109278645349086 GB/s
e2e shared once time: 0.02391839027404785s,token_num:3924, throughput: 4.703867054217083 GB/s
e2e shared once time: 0.01636672019958496s,token_num:4318, throughput: 7.564478068314479 GB/s
e2e shared once time: 0.016889572143554688s,token_num:3191, throughput: 5.417091162662451 GB/s
e2e shared once time: 0.0042645931243896484s,token_num:3428, throughput: 23.047360705499187 GB/s
e2e shared once time: 0.018588781356811523s,token_num:3821, throughput: 5.893646812939424 GB/s
e2e shared once time: 0.00610661506652832s,token_num:3531, throughput: 16.578878952911722 GB/s
e2e shared once time: 0.005800724029541016s,token_num:3898, throughput: 19.267156208574765 GB/s
e2e shared once time: 0.019877195358276367s,token_num:3202, throughput: 4.61874738086596 GB/s
e2e shared once time: 0.017627716064453125s,token_num:3201, throughput: 5.206520893825578 GB/s
e2e shared once time: 0.006208181381225586s,token_num:3896, throughput: 17.99337118883398 GB/s
e2e shared once time: 0.0354459285736084s,token_num:3131, throughput: 2.5326472069585058 GB/s
e2e shared once time: 0.005098581314086914s,token_num:3492, throughput: 19.637349653200655 GB/s
e2e shared once time: 0.004985809326171875s,token_num:3225, throughput: 18.546076263810253 GB/s
e2e shared once time: 0.005158185958862305s,token_num:3449, throughput: 19.171415840504366 GB/s
e2e shared once time: 0.0067195892333984375s,token_num:3522, throughput: 15.028118608513198 GB/s
e2e shared once time: 0.019371986389160156s,token_num:3326, throughput: 4.922730693913848 GB/s
e2e shared once time: 0.006241321563720703s,token_num:3368, throughput: 15.472251351592329 GB/s
e2e shared once time: 0.023143768310546875s,token_num:3897, throughput: 4.827856142557442 GB/s
e2e shared once time: 0.02403569221496582s,token_num:3153, throughput: 3.761190449248252 GB/s
e2e shared once time: 0.0077972412109375s,token_num:4230, throughput: 15.554547655890412 GB/s
e2e shared once time: 0.022236347198486328s,token_num:3492, throughput: 4.50265608403594 GB/s
e2e shared once time: 0.004559755325317383s,token_num:4039, throughput: 25.39746099028664 GB/s
e2e shared once time: 0.005443096160888672s,token_num:3658, throughput: 19.26884495512501 GB/s
e2e shared once time: 0.0062139034271240234s,token_num:3093, throughput: 14.271624437048077 GB/s
e2e shared once time: 0.014543771743774414s,token_num:3994, throughput: 7.873883750205276 GB/s
e2e shared once time: 0.005285978317260742s,token_num:3553, throughput: 19.272045756856436 GB/s
e2e shared once time: 0.005296945571899414s,token_num:3787, throughput: 20.49876905966854 GB/s
e2e shared once time: 0.004362583160400391s,token_num:3578, throughput: 23.515521017732212 GB/s
e2e shared once time: 0.02074456214904785s,token_num:3865, throughput: 5.341991756865612 GB/s
e2e shared once time: 0.016405105590820312s,token_num:2872, throughput: 5.01953392156633 GB/s
e2e shared once time: 0.024560928344726562s,token_num:3200, throughput: 3.7356242692552613 GB/s
e2e shared once time: 0.01793193817138672s,token_num:3501, throughput: 5.597870739938946 GB/s
e2e shared once time: 0.020833492279052734s,token_num:3011, throughput: 4.143875200741205 GB/s
e2e shared once time: 0.006371498107910156s,token_num:3267, throughput: 14.701632553842838 GB/s
e2e shared once time: 0.005026340484619141s,token_num:3677, throughput: 20.974891041029124 GB/s
e2e shared once time: 0.017922163009643555s,token_num:4264, throughput: 6.821576610714663 GB/s
e2e shared once time: 0.0040776729583740234s,token_num:3368, throughput: 23.681961988071333 GB/s
e2e shared once time: 0.005707979202270508s,token_num:3263, throughput: 16.3905180248003 GB/s
e2e shared once time: 0.005961894989013672s,token_num:3216, throughput: 15.466416662809246 GB/s
e2e shared once time: 0.005055904388427734s,token_num:4254, throughput: 24.124405572062248 GB/s
e2e shared once time: 0.024474143981933594s,token_num:3715, throughput: 4.352204517495227 GB/s
e2e shared once time: 0.006539583206176758s,token_num:3253, throughput: 14.26237927700113 GB/s
e2e shared once time: 0.005135297775268555s,token_num:4206, throughput: 23.48343509519142 GB/s
e2e shared once time: 0.0035779476165771484s,token_num:3228, throughput: 25.86768335321277 GB/s
e2e shared once time: 0.025432586669921875s,token_num:3273, throughput: 3.6898903449323535 GB/s
e2e shared once time: 0.0059392452239990234s,token_num:4004, throughput: 19.32950798800337 GB/s
e2e shared once time: 0.0041463375091552734s,token_num:3797, throughput: 26.256324710570755 GB/s
e2e shared once time: 0.018175840377807617s,token_num:3770, throughput: 5.947094481088214 GB/s
e2e shared once time: 0.0036232471466064453s,token_num:4189, throughput: 33.14899678110364 GB/s
e2e shared once time: 0.005598545074462891s,token_num:3259, throughput: 16.6904163058765 GB/s
e2e shared once time: 0.02004837989807129s,token_num:3664, throughput: 5.240034782566471 GB/s
e2e shared once time: 0.005318403244018555s,token_num:3865, throughput: 20.836569721303626 GB/s
e2e shared once time: 0.006562709808349609s,token_num:3036, throughput: 13.264062337367143 GB/s
e2e shared once time: 0.005928754806518555s,token_num:3701, throughput: 17.898374188679295 GB/s
e2e shared once time: 0.005150318145751953s,token_num:3292, throughput: 18.326678338861957 GB/s
e2e shared once time: 0.004911184310913086s,token_num:3327, throughput: 19.423368776454 GB/s
e2e shared once time: 0.003699064254760742s,token_num:3386, throughput: 26.245392162369836 GB/s
e2e shared once time: 0.006592988967895508s,token_num:3349, throughput: 14.564339250009473 GB/s
e2e shared once time: 0.004778385162353516s,token_num:3035, throughput: 18.211072787849517 GB/s
e2e shared once time: 0.004231452941894531s,token_num:3397, throughput: 23.01781098300293 GB/s
e2e shared once time: 0.030493736267089844s,token_num:3960, throughput: 3.7234243454298674 GB/s
e2e shared once time: 0.01771688461303711s,token_num:3393, throughput: 5.49103852764344 GB/s
e2e shared once time: 0.019160985946655273s,token_num:3871, throughput: 5.792463514612316 GB/s
e2e shared once time: 0.004815816879272461s,token_num:3792, throughput: 22.576486341902868 GB/s
e2e shared once time: 0.004097700119018555s,token_num:3916, throughput: 27.400626873323326 GB/s
e2e shared once time: 0.02041006088256836s,token_num:3870, throughput: 5.436565850460949 GB/s
e2e shared once time: 0.020676374435424805s,token_num:3132, throughput: 4.343155241285657 GB/s
e2e shared once time: 0.0059092044830322266s,token_num:3961, throughput: 19.219133865836916 GB/s
e2e shared once time: 0.019887447357177734s,token_num:4056, throughput: 5.847589683651761 GB/s
e2e shared once time: 0.006476163864135742s,token_num:3537, throughput: 15.659403641963552 GB/s
