shared once time: 0.03880476951599121s,token_num:3479, throughput: 2.5705574145697137 GB/s
e2e shared once time: 0.041666507720947266s,token_num:3139, throughput: 2.160042031906433 GB/s
e2e shared once time: 0.057962894439697266s,token_num:2908, throughput: 1.4384750245132079 GB/s
e2e shared once time: 0.05104875564575195s,token_num:3298, throughput: 1.8523518311825664 GB/s
e2e shared once time: 0.048484086990356445s,token_num:2835, throughput: 1.6765319313152731 GB/s
e2e shared once time: 0.07106566429138184s,token_num:3475, throughput: 1.4020160226952638 GB/s
e2e shared once time: 0.03476357460021973s,token_num:2802, throughput: 2.3110092941792066 GB/s
e2e shared once time: 0.02572774887084961s,token_num:2566, throughput: 2.8596498033825224 GB/s
e2e shared once time: 0.0441286563873291s,token_num:2964, throughput: 1.9258190699049216 GB/s
e2e shared once time: 0.0446927547454834s,token_num:3236, throughput: 2.0760096916911683 GB/s
e2e shared once time: 0.0430145263671875s,token_num:2782, throughput: 1.8543852678765518 GB/s
e2e shared once time: 0.05915212631225586s,token_num:3101, throughput: 1.503105256616585 GB/s
e2e shared once time: 0.05528545379638672s,token_num:2813, throughput: 1.458870832408204 GB/s
e2e shared once time: 0.04614901542663574s,token_num:2858, throughput: 1.7756516632574613 GB/s
e2e shared once time: 0.04282522201538086s,token_num:3248, throughput: 2.1745749728174943 GB/s
e2e shared once time: 0.04649925231933594s,token_num:3218, throughput: 1.984257625614176 GB/s
e2e shared once time: 0.034702301025390625s,token_num:3619, throughput: 2.990117800087062 GB/s
e2e shared once time: 0.04188847541809082s,token_num:3062, throughput: 2.0958906506796287 GB/s
e2e shared once time: 0.04162478446960449s,token_num:3093, throughput: 2.130521446057175 GB/s
e2e shared once time: 0.04563641548156738s,token_num:3142, throughput: 1.974024976531876 GB/s
e2e shared once time: 0.05704450607299805s,token_num:3196, throughput: 1.6063897876990412 GB/s
e2e shared once time: 0.05154681205749512s,token_num:3435, throughput: 1.9106578286576967 GB/s
e2e shared once time: 0.058766841888427734s,token_num:3388, throughput: 1.652985474094853 GB/s
e2e shared once time: 0.05344343185424805s,token_num:3318, throughput: 1.7800820923972553 GB/s
e2e shared once time: 0.05167388916015625s,token_num:3330, throughput: 1.8476983550450319 GB/s
e2e shared once time: 0.03516840934753418s,token_num:3314, throughput: 2.7018284239421315 GB/s
e2e shared once time: 0.03704214096069336s,token_num:3640, throughput: 2.8174958923337154 GB/s
e2e shared once time: 0.035761117935180664s,token_num:3215, throughput: 2.577673331328262 GB/s
e2e shared once time: 0.048125267028808594s,token_num:3572, throughput: 2.1281208463465116 GB/s
e2e shared once time: 0.044469356536865234s,token_num:2717, throughput: 1.7518091123135355 GB/s
e2e shared once time: 0.04510164260864258s,token_num:3013, throughput: 1.9154232751479834 GB/s
e2e shared once time: 0.04984164237976074s,token_num:3486, throughput: 2.0053631306617428 GB/s
e2e shared once time: 0.04843258857727051s,token_num:3312, throughput: 1.9606976787642867 GB/s
e2e shared once time: 0.0522613525390625s,token_num:3746, throughput: 2.055157526199124 GB/s
e2e shared once time: 0.04273223876953125s,token_num:2758, throughput: 1.8505320169741117 GB/s
e2e shared once time: 0.03200697898864746s,token_num:3061, throughput: 2.742057975266248 GB/s
e2e shared once time: 0.02831244468688965s,token_num:2761, throughput: 2.796063458153346 GB/s
e2e shared once time: 0.0344393253326416s,token_num:3096, throughput: 2.5775334197927853 GB/s
e2e shared once time: 0.026128768920898438s,token_num:3086, throughput: 3.3863743166724576 GB/s
e2e shared once time: 0.029933691024780273s,token_num:3067, throughput: 2.937727389756322 GB/s
e2e shared once time: 0.06278514862060547s,token_num:2969, throughput: 1.3558487933890484 GB/s
e2e shared once time: 0.028754711151123047s,token_num:3041, throughput: 3.0322527512711472 GB/s
e2e shared once time: 0.06000065803527832s,token_num:2976, throughput: 1.422115603296053 GB/s
e2e shared once time: 0.034192562103271484s,token_num:2808, throughput: 2.3546341966663227 GB/s
e2e shared once time: 0.03511929512023926s,token_num:3287, throughput: 2.6835636557433826 GB/s
e2e shared once time: 0.1636512279510498s,token_num:3202, throughput: 0.5609963649491275 GB/s
e2e shared once time: 0.13348889350891113s,token_num:2909, throughput: 0.6248223789077413 GB/s
e2e shared once time: 0.08941006660461426s,token_num:2993, throughput: 0.9597945651856975 GB/s
e2e shared once time: 0.02699899673461914s,token_num:2582, throughput: 2.74199462771424 GB/s
e2e shared once time: 0.028861045837402344s,token_num:3207, throughput: 3.1859934847141393 GB/s
e2e shared once time: 0.029046058654785156s,token_num:3182, throughput: 3.1410218193224546 GB/s
e2e shared once time: 0.03934216499328613s,token_num:3901, throughput: 2.842992296409907 GB/s
e2e shared once time: 0.0325007438659668s,token_num:2750, throughput: 2.4260367801170792 GB/s
e2e shared once time: 0.051210641860961914s,token_num:3609, throughput: 2.0206200164595307 GB/s
e2e shared once time: 0.04169058799743652s,token_num:2984, throughput: 2.0521957619129947 GB/s
e2e shared once time: 0.05418539047241211s,token_num:3616, throughput: 1.9133930953729397 GB/s
e2e shared once time: 0.04053378105163574s,token_num:3026, throughput: 2.140473199119398 GB/s
e2e shared once time: 0.15678930282592773s,token_num:2732, throughput: 0.49959979786992526 GB/s
e2e shared once time: 0.14144134521484375s,token_num:3857, throughput: 0.7818640570196882 GB/s
e2e shared once time: 0.15657734870910645s,token_num:3122, throughput: 0.5716917851655635 GB/s
e2e shared once time: 0.14039182662963867s,token_num:3511, throughput: 0.7170459592748665 GB/s
e2e shared once time: 0.02459883689880371s,token_num:3276, throughput: 3.818451757959661 GB/s
e2e shared once time: 0.006153106689453125s,token_num:3260, throughput: 15.190817373639181 GB/s
e2e shared once time: 0.005221843719482422s,token_num:3121, throughput: 17.136727333706876 GB/s
e2e shared once time: 0.006617546081542969s,token_num:3127, throughput: 13.548427603710046 GB/s
e2e shared once time: 0.006981611251831055s,token_num:3171, throughput: 13.022625969922755 GB/s
e2e shared once time: 0.0069272518157958984s,token_num:2841, throughput: 11.758941953612391 GB/s
e2e shared once time: 0.0071239471435546875s,token_num:2700, throughput: 10.866784724819277 GB/s
e2e shared once time: 0.007726192474365234s,token_num:3574, throughput: 13.263160132238228 GB/s
e2e shared once time: 0.010354280471801758s,token_num:2622, throughput: 7.260570563520597 GB/s
e2e shared once time: 0.005851030349731445s,token_num:3346, throughput: 16.396515872525487 GB/s
e2e shared once time: 0.008407115936279297s,token_num:3032, throughput: 10.340466892439908 GB/s
e2e shared once time: 0.004164457321166992s,token_num:2813, throughput: 19.367310019015516 GB/s
e2e shared once time: 0.01386570930480957s,token_num:3143, throughput: 6.499205631603831 GB/s
e2e shared once time: 0.004569530487060547s,token_num:3264, throughput: 20.480311547325055 GB/s
e2e shared once time: 0.036560773849487305s,token_num:2903, throughput: 2.2766152692133788 GB/s
e2e shared once time: 0.003650665283203125s,token_num:3523, throughput: 27.669328235803555 GB/s
e2e shared once time: 0.028419971466064453s,token_num:2881, throughput: 2.9065487310089426 GB/s
e2e shared once time: 0.0025413036346435547s,token_num:3237, throughput: 36.52112354257022 GB/s
e2e shared once time: 0.0031232833862304688s,token_num:3473, throughput: 31.882427460475114 GB/s
e2e shared once time: 0.004843235015869141s,token_num:3046, throughput: 18.032350632137838 GB/s
e2e shared once time: 0.0026895999908447266s,token_num:2787, throughput: 29.71031538965127 GB/s
e2e shared once time: 0.002597808837890625s,token_num:2244, throughput: 24.76701405490749 GB/s
e2e shared once time: 0.003662109375s,token_num:3169, throughput: 24.811265501866664 GB/s
e2e shared once time: 0.0046770572662353516s,token_num:2826, throughput: 17.324370301161643 GB/s
e2e shared once time: 0.004128932952880859s,token_num:3239, throughput: 22.49215694703961 GB/s
e2e shared once time: 0.0034399032592773438s,token_num:3355, throughput: 27.96432130484059 GB/s
e2e shared once time: 0.03136801719665527s,token_num:3274, throughput: 2.9926063675459043 GB/s
e2e shared once time: 0.0038292407989501953s,token_num:3709, throughput: 27.771679448614158 GB/s
e2e shared once time: 0.004078865051269531s,token_num:3239, throughput: 22.768247253263503 GB/s
e2e shared once time: 0.004120349884033203s,token_num:3497, throughput: 24.334337331045944 GB/s
e2e shared once time: 0.004174947738647461s,token_num:3140, throughput: 21.564360953932958 GB/s
e2e shared once time: 0.0043256282806396484s,token_num:2865, throughput: 18.990369645875546 GB/s
e2e shared once time: 0.003626108169555664s,token_num:3057, throughput: 24.17200477798777 GB/s
e2e shared once time: 0.003851652145385742s,token_num:3320, throughput: 24.71433982272733 GB/s
e2e shared once time: 0.0027990341186523438s,token_num:3634, throughput: 37.225001047920955 GB/s
e2e shared once time: 0.0032324790954589844s,token_num:2824, throughput: 25.04880174283169 GB/s
e2e shared once time: 0.03050518035888672s,token_num:2997, throughput: 2.8168980805572263 GB/s
e2e shared once time: 0.006183147430419922s,token_num:3115, throughput: 14.44463050655973 GB/s
e2e shared once time: 0.006072282791137695s,token_num:2917, throughput: 13.773440216266678 GB/s
e2e shared once time: 0.006684541702270508s,token_num:3104, throughput: 13.313985006596711 GB/s
e2e shared once time: 0.016333341598510742s,token_num:3216, throughput: 5.645455428937305 GB/s
e2e shared once time: 0.0069637298583984375s,token_num:2960, throughput: 12.187307911958369 GB/s
e2e shared once time: 0.006229877471923828s,token_num:2977, throughput: 13.701159354204975 GB/s
e2e shared once time: 0.011394262313842773s,token_num:3662, throughput: 9.214889135248393 GB/s
e2e shared once time: 0.008822917938232422s,token_num:2858, throughput: 9.287695587069773 GB/s
e2e shared once time: 0.005583524703979492s,token_num:2850, throughput: 14.635056587420472 GB/s
e2e shared once time: 0.04545021057128906s,token_num:3101, throughput: 1.9562477463232195 GB/s
e2e shared once time: 0.010473489761352539s,token_num:3865, throughput: 10.580740758340047 GB/s
e2e shared once time: 0.005957841873168945s,token_num:2918, throughput: 14.042819158525111 GB/s
e2e shared once time: 0.0058405399322509766s,token_num:3279, throughput: 16.097054226246154 GB/s
e2e shared once time: 0.007356405258178711s,token_num:3961, throughput: 15.438218533941598 GB/s
e2e shared once time: 0.007673740386962891s,token_num:2743, throughput: 10.24888672721009 GB/s
e2e shared once time: 0.005121946334838867s,token_num:3326, throughput: 18.61852228933985 GB/s
e2e shared once time: 0.017985105514526367s,token_num:3194, throughput: 5.091900513234864 GB/s
e2e shared once time: 0.011014461517333984s,token_num:3231, throughput: 8.410690967888826 GB/s
e2e shared once time: 0.0092926025390625s,token_num:3313, throughput: 10.22214558308046 GB/s
e2e shared once time: 0.03129148483276367s,token_num:2874, throughput: 2.6334106048467154 GB/s
e2e shared once time: 0.007185220718383789s,token_num:3132, throughput: 12.497974316953114 GB/s
e2e shared once time: 0.00718998908996582s,token_num:3066, throughput: 12.226493100341813 GB/s
e2e shared once time: 0.009144306182861328s,token_num:3245, throughput: 10.174707423334201 GB/s
e2e shared once time: 0.005909442901611328s,token_num:3774, throughput: 18.311053986238683 GB/s
e2e shared once time: 0.021735191345214844s,token_num:3085, throughput: 4.069580920412443 GB/s
e2e shared once time: 0.00601506233215332s,token_num:3183, throughput: 15.172407360129375 GB/s
e2e shared once time: 0.007067441940307617s,token_num:3505, throughput: 14.219481510961778 GB/s
e2e shared once time: 0.008378982543945312s,token_num:3508, throughput: 12.004008299633053 GB/s
e2e shared once time: 0.00774383544921875s,token_num:2433, throughput: 9.00832364755862 GB/s
e2e shared once time: 0.04091596603393555s,token_num:3539, throughput: 2.4799660825762 GB/s
e2e shared once time: 0.0032694339752197266s,token_num:3548, throughput: 31.114944290368555 GB/s
e2e shared once time: 0.0047338008880615234s,token_num:2448, throughput: 14.827209183431076 GB/s
e2e shared once time: 0.0037202835083007812s,token_num:2912, throughput: 22.44260788558421 GB/s
e2e shared once time: 0.006108283996582031s,token_num:3047, throughput: 14.30247579334645 GB/s
e2e shared once time: 0.005753278732299805s,token_num:3801, throughput: 18.942637245811945 GB/s
e2e shared once time: 0.004724979400634766s,token_num:2842, throughput: 17.245752222550006 GB/s
e2e shared once time: 0.004706144332885742s,token_num:3279, throughput: 19.977179055694414 GB/s
e2e shared once time: 0.005729198455810547s,token_num:2771, throughput: 13.867578966377362 GB/s
e2e shared once time: 0.006185054779052734s,token_num:3903, throughput: 18.093100222652996 GB/s
e2e shared once time: 0.028528451919555664s,token_num:3011, throughput: 3.02615060373541 GB/s
e2e shared once time: 0.004197359085083008s,token_num:3756, throughput: 25.65709290461392 GB/s
e2e shared once time: 0.0029571056365966797s,token_num:3352, throughput: 32.50088289392695 GB/s
e2e shared once time: 0.005329608917236328s,token_num:3068, throughput: 16.50509396956178 GB/s
e2e shared once time: 0.0036821365356445312s,token_num:2767, throughput: 21.546029929091947 GB/s
e2e shared once time: 0.004638195037841797s,token_num:3214, throughput: 19.868032122012544 GB/s
e2e shared once time: 0.004174232482910156s,token_num:2837, throughput: 19.48680729523966 GB/s
e2e shared once time: 0.004960775375366211s,token_num:2930, throughput: 16.93464300302014 GB/s
e2e shared once time: 0.00376129150390625s,token_num:3090, throughput: 23.554802893630832 GB/s
e2e shared once time: 0.004418849945068359s,token_num:2825, throughput: 18.330199261551744 GB/s
e2e shared once time: 0.0289764404296875s,token_num:3054, throughput: 3.021913206091627 GB/s
e2e shared once time: 0.0045011043548583984s,token_num:2835, throughput: 18.058928118887653 GB/s
e2e shared once time: 0.004271268844604492s,token_num:3113, throughput: 20.896819949123305 GB/s
e2e shared once time: 0.021495819091796875s,token_num:3003, throughput: 4.005523847791304 GB/s
e2e shared once time: 0.005930662155151367s,token_num:3100, throughput: 14.987061760514573 GB/s
e2e shared once time: 0.00588226318359375s,token_num:3272, throughput: 15.948756638713359 GB/s
e2e shared once time: 0.00564265251159668s,token_num:3806, throughput: 19.339420915203785 GB/s
e2e shared once time: 0.00493311882019043s,token_num:3605, throughput: 20.952781347360688 GB/s
e2e shared once time: 0.006243467330932617s,token_num:3523, throughput: 16.178743420270514 GB/s
e2e shared once time: 0.0072095394134521484s,token_num:3698, throughput: 14.70677250229915 GB/s
e2e shared once time: 0.033727407455444336s,token_num:3062, throughput: 2.6030362433276264 GB/s
e2e shared once time: 0.003630399703979492s,token_num:3136, throughput: 24.767353275574177 GB/s
e2e shared once time: 0.004372596740722656s,token_num:3863, throughput: 25.33047124343206 GB/s
e2e shared once time: 0.0044324398040771484s,token_num:3473, throughput: 22.465698441838736 GB/s
e2e shared once time: 0.004534482955932617s,token_num:3059, throughput: 19.34237020016783 GB/s
e2e shared once time: 0.004666328430175781s,token_num:3225, throughput: 19.81583623690987 GB/s
e2e shared once time: 0.0137481689453125s,token_num:3435, throughput: 7.16374088736959 GB/s
e2e shared once time: 0.0037527084350585938s,token_num:2745, throughput: 20.97275644031512 GB/s
e2e shared once time: 0.004094123840332031s,token_num:3239, throughput: 22.683390054089912 GB/s
e2e shared once time: 0.003853321075439453s,token_num:2988, throughput: 22.23327211066353 GB/s
e2e shared once time: 0.036090850830078125s,token_num:3487, throughput: 2.7702107792005073 GB/s
e2e shared once time: 0.004686117172241211s,token_num:3173, throughput: 19.413995138429105 GB/s
e2e shared once time: 0.004683494567871094s,token_num:2958, throughput: 18.108652582157603 GB/s
e2e shared once time: 0.004432201385498047s,token_num:3423, throughput: 22.14345591811856 GB/s
e2e shared once time: 0.004609584808349609s,token_num:2894, throughput: 18.000920137036932 GB/s
e2e shared once time: 0.005135059356689453s,token_num:3021, throughput: 16.867986518434765 GB/s
e2e shared once time: 0.016837120056152344s,token_num:2838, throughput: 4.832841705031775 GB/s
e2e shared once time: 0.00449681282043457s,token_num:2951, throughput: 18.815786953708077 GB/s
e2e shared once time: 0.004003763198852539s,token_num:3531, throughput: 25.286418544686956 GB/s
e2e shared once time: 0.004012346267700195s,token_num:3523, throughput: 25.17515918632266 GB/s
e2e shared once time: 0.0256805419921875s,token_num:3239, throughput: 3.616302491912062 GB/s
e2e shared once time: 0.004434108734130859s,token_num:3457, throughput: 22.35378290050629 GB/s
e2e shared once time: 0.005289554595947266s,token_num:3236, throughput: 17.54071922635752 GB/s
e2e shared once time: 0.004393815994262695s,token_num:3784, throughput: 24.692624393390417 GB/s
e2e shared once time: 0.028079748153686523s,token_num:2573, throughput: 2.6272691477225556 GB/s
e2e shared once time: 0.008269071578979492s,token_num:3744, throughput: 12.981864647645013 GB/s
e2e shared once time: 0.0036764144897460938s,token_num:2448, throughput: 19.091714548445136 GB/s
e2e shared once time: 0.00498652458190918s,token_num:3004, throughput: 17.27268894100655 GB/s
e2e shared once time: 0.0046367645263671875s,token_num:3276, throughput: 20.25754628380749 GB/s
e2e shared once time: 0.004572153091430664s,token_num:3474, throughput: 21.785475247249934 GB/s
e2e shared once time: 0.024816036224365234s,token_num:3340, throughput: 3.858975669368791 GB/s
e2e shared once time: 0.003962039947509766s,token_num:3081, throughput: 22.296199223211456 GB/s
e2e shared once time: 0.005173444747924805s,token_num:3128, throughput: 17.335841082670353 GB/s
e2e shared once time: 0.006163835525512695s,token_num:3361, throughput: 15.63419263884145 GB/s
e2e shared once time: 0.009596109390258789s,token_num:3649, throughput: 10.902765250488509 GB/s
e2e shared once time: 0.004835605621337891s,token_num:3260, throughput: 19.329682219646976 GB/s
e2e shared once time: 0.0043141841888427734s,token_num:3580, throughput: 23.792623473392652 GB/s
e2e shared once time: 0.0047762393951416016s,token_num:3189, throughput: 19.143723845376726 GB/s
e2e shared once time: 0.00439763069152832s,token_num:3391, throughput: 22.10889427056698 GB/s
e2e shared once time: 0.005791425704956055s,token_num:2932, throughput: 14.515649217093408 GB/s
e2e shared once time: 0.025613784790039062s,token_num:2681, throughput: 3.001104000447986 GB/s
e2e shared once time: 0.00394129753112793s,token_num:3727, throughput: 27.11303654596673 GB/s
e2e shared once time: 0.004359245300292969s,token_num:3354, throughput: 22.06021487103216 GB/s
e2e shared once time: 0.00471186637878418s,token_num:3310, throughput: 20.14155588692405 GB/s
e2e shared once time: 0.005533456802368164s,token_num:2832, throughput: 14.674209431841785 GB/s
e2e shared once time: 0.007726907730102539s,token_num:3283, throughput: 12.18212761015471 GB/s
e2e shared once time: 0.004959821701049805s,token_num:3481, throughput: 20.123149180720475 GB/s
e2e shared once time: 0.0038962364196777344s,token_num:3202, throughput: 23.56318613940619 GB/s
e2e shared once time: 0.0075647830963134766s,token_num:3293, throughput: 12.48111079959608 GB/s
e2e shared once time: 0.006318569183349609s,token_num:3042, throughput: 13.803793464798733 GB/s
